67	0673	犬伏山	None	None	None
67	0674	三次	67106	000	50
67	0675	庄原	67116	000	50
67	0676	大朝	67151	000	50
67	0677	加計	67212	000	50
67	0678	海見山	None	None	None
67	0679	上下	67251	000	50
67	0680	内黒山	67271	000	50
67	0681	世羅	67316	000	50
67	0682	恵下谷山	None	None	None
67	0683	東広島	67376	000	50
67	0686	竹原	67461	000	50
67	0687	生口島	67471	000	50
67	0688	大竹	67496	000	50
67	0690	倉橋	67566	000	50
68	0692	西ノ島	None	None	None
68	0693	鹿島	68091	000	51
68	0694	斐川	68121	000	51
68	0696	大東	68166	000	51
68	0697	大田	68246	000	51
68	0698	掛合	68261	000	51
68	0699	横田	68276	000	51
68	0700	吾妻山	None	None	None
68	0701	川本	68351	000	51
68	0703	三隅	68421	000	51
68	0704	益田	68462	000	51
68	0705	聖山	None	None	None
68	0706	十種峯	None	None	None
68	0707	津和野	68516	000	51
69	0709	青谷	69041	000	52
69	0711	岩井	69061	000	52
69	0713	倉吉	69101	000	52
69	0714	菅俵原	None	None	None
69	0715	霊石山	None	None	None
69	0716	大山	69152	000	52
69	0717	古峠山	None	None	None
69	0718	智頭	69246	000	52
71	0719	大山寺	None	None	None
71	0720	池田	71066	000	53
71	0722	江田山	None	None	None
71	0723	太竜寺山	None	None	None
71	0724	日和佐	71266	000	53
71	0725	宍喰	None	None	None
72	0726	内海	72061	000	54
72	0729	滝宮	72121	000	54
72	0730	引田	72146	000	54
72	0731	竜王山	72176	000	53
73	0732	大三島	73001	000	55
73	0733	玉川	73071	000	55
73	0734	新居浜	73136	000	55
73	0735	四国中央	73151	000	55
73	0737	上林	73231	000	55
73	0738	成就社	73247	000	55
73	0739	長浜	73256	000	55
73	0740	中山	73271	000	55
73	0741	久万	73276	000	55
73	0742	獅子越峠	73321	000	55
73	0743	八幡浜	73351	000	55
73	0745	御荘	73516	000	55
74	0746	本山	74071	000	56
74	0747	繁藤	74126	000	56
74	0748	佐川	74166	000	56
74	0749	成山	None	None	None
74	0751	南国	None	None	None
74	0752	芸西	None	None	None
74	0753	鳥形山	74238	000	56
74	0754	船戸	74237	000	56
74	0755	安芸	74271	000	56
74	0756	須崎	74311	000	56
74	0757	佐喜浜	74336	000	56
74	0758	窪川	74361	000	56
74	0760	堂ケ森	None	None	None
74	0761	大正	74391	000	56
74	0763	中村	74456	000	56
81	0765	須佐	81011	000	57
81	0767	徳佐	81151	000	57
81	0768	鍋提峠	None	None	None
81	0769	秋吉台	81196	000	57
81	0770	瀬戸原	None	None	None
81	0771	広瀬	81231	000	57
81	0772	豊田	81266	000	57
81	0773	桜山	None	None	None
81	0775	防府	81371	000	57
81	0776	下松	81386	000	57
81	0778	宇部	81436	000	57
81	0779	安下庄	81486	000	57
82	0780	八幡	82056	000	58
82	0781	小倉	None	None	None
82	0782	行橋	82101	000	58
82	0783	篠栗	None	None	None
82	0785	前原	82171	000	58
82	0787	九千部山	None	None	None
82	0788	朝倉	82261	000	58
82	0789	英彦山	82272	000	58
82	0790	久留米	82306	000	58
82	0791	耳納山	82316	000	58
82	0792	黒木	82317	000	58
82	0793	大牟田	82361	000	58
83	0794	中津	83051	000	59
83	0795	豊後高田	83061	000	59
83	0796	武蔵	83126	000	59
83	0797	伏木	None	None	None
83	0799	湯布院	83201	000	59
83	0801	佐賀関	83226	000	59
83	0802	釈迦岳	None	None	None
83	0803	湯平	None	None	None
83	0804	温見	None	None	None
83	0805	犬飼	83341	000	59
83	0806	竹田	83371	000	59
83	0807	出羽	None	None	None
83	0808	佐伯	83401	000	59
83	0809	倉木	None	None	None
83	0810	蒲江	83476	000	59
84	0811	佐須奈	None	None	None
84	0814	松浦	84183	000	60
84	0815	国見山	None	None	None
84	0817	大瀬戸	84356	000	60
84	0818	長浦岳	84361	000	60
84	0819	五家原岳	None	None	None
84	0820	諫早	84441	000	60
85	0824	枝去木	None	None	None
85	0825	和多田	None	None	None
85	0826	権現山	None	None	None
85	0827	八幡岳	None	None	None
85	0829	白石	85166	000	61
85	0830	嬉野	85161	000	61
85	0831	多良岳	None	None	None
86	0832	鹿北	86006	000	62
86	0833	南小国	86066	000	62
86	0834	岱明	86086	000	62
86	0835	菊池	86101	000	62
86	0836	鞍岳	None	None	None
86	0838	俵山	None	None	None
86	0840	高森	86161	000	62
86	0841	間の谷山	None	None	None
86	0842	甲佐	86236	000	62
86	0843	松島	86271	000	62
86	0844	大金峰	None	None	None
86	0845	本渡	86316	000	62
86	0846	八代	86336	000	62
86	0847	戦山	None	None	None
86	0850	一里山	None	None	None
86	0851	白髪岳	None	None	None
87	0852	高千穂	87041	000	63
87	0853	大中尾	None	None	None
87	0854	中小屋	None	None	None
87	0856	猪原	None	None	None
87	0857	日向	87181	000	63
87	0858	矢櫃岳	None	None	None
87	0859	高鍋	87292	000	63
87	0860	加久藤	87301	000	63
87	0861	西都	87331	000	63
87	0862	えびの	87346	000	63
87	0863	小林	87352	000	63
87	0864	野尻	87361	000	63
87	0865	国富	87371	000	63
87	0867	霧島御池	None	None	None
87	0868	青島	87411	000	63
87	0870	鰐塚山	None	None	None
87	0872	串間	87501	000	63
88	0874	古原野	None	None	None
88	0875	大口	88081	000	64
88	0876	魚野越	None	None	None
88	0877	紫尾山	88101	000	64
88	0878	さつま柏原	88107	000	64
88	0879	中甑	88131	000	64
88	0880	川内	88151	000	64
88	0881	溝辺	88166	000	64
88	0882	八重山	88211	000	64
88	0883	東市来	88261	000	64
88	0884	権現ケ尾	None	None	None
88	0886	高峠	None	None	None
88	0887	加世田	88371	000	64
88	0888	吉ケ別府	88392	000	64
88	0890	喜入	88432	000	64
88	0891	肝属川	None	None	None
88	0893	指宿	88486	000	64
88	0894	甫与志岳	None	None	None
88	0895	内之浦	88506	000	64
88	0897	中種子	88621	000	64
88	0898	上中	88666	000	64
88	0899	尾之間	88706	000	64
91	0901	奥	91021	000	65
91	0902	与那覇岳	None	None	None
91	0903	呉我山	None	None	None
91	0905	名嘉真	None	None	None
91	0906	読谷	91121	000	65
91	0907	胡屋	91161	000	65
91	0909	糸数	91241	000	65
35	0910	向町	35176	000	24
40	0911	江戸崎	40391	000	26
32	0912	大館	32136	000	21
81	0913	玖珂	81397	000	57
45	0916	佐倉	45116	000	31
23	0917	木古内	23326	000	19
53	0918	大台	None	None	None
66	0919	笠岡	66481	000	49
61	0920	花背峠	None	None	None
74	0921	梼原	74296	000	56
84	0922	口之津	84561	000	60
86	0923	益城	86146	000	62
86	0924	水俣	86451	000	62
86	0925	多良木	86478	000	62
86	0926	上	86477	000	62
61	0927	知井	None	None	None
61	0928	京北	61251	000	44
66	0929	下呰部	66226	000	49
66	0930	高梁	66336	000	49
83	0931	院内	83106	000	59
83	0932	玖珠	83191	000	59
83	0933	臼杵	83286	000	59
88	0934	出水	88066	000	64
88	0935	牧之原	88286	000	64
88	0936	志布志	88406	000	64
88	0937	鹿屋	88442	000	64
69	0938	日南	None	None	None
81	0939	油谷	81116	000	57
81	0940	岩国	81321	000	57
81	0941	周東	None	None	None
81	0942	柳井	81481	000	57
82	0943	宗像	82046	000	58
82	0944	頂吉	None	None	None
82	0945	柳川	82331	000	58
86	0946	田浦	86396	000	62
67	0947	高野	67016	000	50
67	0948	東城	67126	000	50
67	0949	甲田	67231	000	50
67	0950	三入	67292	000	50
67	0951	府中	67326	000	50
67	0952	河内	None	None	None
67	0953	久比	None	None	None
68	0954	佐田	68206	000	51
74	0955	田野	74276	000	56
63	0956	西脇	63331	000	46
64	0957	上北山	64206	000	47
73	0958	西条	73126	000	55
73	0959	大洲	73306	000	55
73	0960	三崎	None	None	None
73	0961	宇和	73406	000	55
84	0962	島原	84523	000	60
60	0963	東近江	60196	000	43
60	0964	信楽	60226	000	43
61	0965	間人	61001	000	44
61	0966	本庄	61201	000	44
63	0967	大屋	63111	000	46
63	0968	福崎	63321	000	46
63	0969	三田	63411	000	46
63	0970	郡家	63551	000	46
65	0971	栗栖川	65256	000	48
71	0972	穴吹	71087	000	53
56	0973	白山河内	56286	000	41
57	0974	美山	57071	000	42
57	0975	川上	None	None	None
60	0976	長浜	60061	000	43
63	0977	兎和野高原	63071	000	46
65	0978	湯浅	65106	000	48
83	0979	耶馬渓	83096	000	59
88	0980	古仁屋	88901	000	64
17	0981	宇登呂	17351	000	14
51	0982	稲武	51071	000	36
51	0983	蟹江	51096	000	36
51	0984	南知多	51311	000	36
34	0985	雄勝	34241	000	23
50	0986	佐久間	50226	000	35
50	0987	土肥	50416	000	35
50	0988	三ヶ日	50371	000	35
50	0989	掛川	50466	000	35
53	0990	松阪	None	None	None
53	0991	磯部	None	None	None
48	0992	菅平	48216	000	33
48	0993	東御	48321	000	33
48	0994	上高地	48346	000	33
54	0995	粟島	54011	000	39
54	0996	羽茂	54271	000	39
54	0997	守門	54566	000	39
54	0998	関山	54816	000	39
15	0999	月形	15311	000	13
43	1000	三峰	43151	000	29
44	1001	青梅	44056	000	30
44	1002	練馬	44071	000	30
45	1003	横芝光	45181	000	31
45	1004	大多喜	45331	000	31
46	1005	相模原中央	46046	000	32
46	1006	日吉	46061	000	32
46	1007	平塚	46136	000	32
46	1008	小田原	46166	000	32
43	1009	寄居	43051	000	29
