牧之原	88286	000	64
鹿児島	88317	000	64
輝北	88331	000	64
大隅	88341	000	64
加世田	88371	000	64
吉ケ別府	88392	000	64
志布志	88406	000	64
喜入	88432	000	64
鹿屋	88442	000	64
肝付前田	88447	000	64
枕崎	88466	000	64
指宿	88486	000	64
内之浦	88506	000	64
田代	88536	000	64
佐多	88551	000	64
種子島	88612	000	64
中種子	88621	000	64
上中	88666	000	64
屋久島	88686	000	64
尾之間	88706	000	64
中之島	88736	000	64
平島	88746	000	64
諏訪之瀬島	88756	000	64
笠利	88821	000	64
名瀬	88836	000	64
喜界島	88851	000	64
古仁屋	88901	000	64
天城	88931	000	64
伊仙	88956	000	64
沖永良部	88971	000	64
与論島	88986	000	64
小宝島	88776	000	64
宝島	88781	000	64
伊是名	91011	000	65
奥	91021	000	65
国頭	91046	000	65
本部	91066	000	65
東	91081	000	65
粟国	91096	000	65
名護	91107	000	65
読谷	91121	000	65
北原	91141	000	65
久米島	91146	000	65
渡名喜	91151	000	65
胡屋	91161	000	65
宮城島	91166	000	65
渡嘉敷	91181	000	65
那覇	91197	000	65
慶良間	91216	000	65
安次嶺	91236	000	65
糸数	91241	000	65
北大東	92006	000	65
南大東	92011	000	65
旧東	92012	000	65
下地	93012	000	65
宮古島	93041	000	65
鏡原	93042	000	65
城辺	93051	000	65
仲筋	93062	000	65
伊原間	94001	000	65
所野	94011	000	65
与那国島	94017	000	65
川平	94036	000	65
西表島	94062	000	65
石垣島	94081	000	65
盛山	94086	000	65
大原	94101	000	65
波照間	94116	000	65
志多阿原	94121	000	65
